evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
P7-IPC-004,7,Amazon Framework/System Services IPC,fosservices 54297-54325 and 55053-55119; phase6ub CSV; phase6x4 report,AmazonUserManagerService child/upgrade branches,child predicate and lifecycle; no method-local gate in writer,system_server/AmazonUserManager process; no identity transition; UserInfo.id only; no constant User-0 target,Tahoe component enabled plus Fire/Launcher3 app state set for supplied user,real child/profile writer; saved tests preserve User-0 Fire Launcher; no preferred-HOME setter joined,bounded-negative,fosservices 54297-54325 and 55053-55119; phase6ub CSV; phase6x4 report,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,bounded-negative,Phase 7 IPC worker row P7B-004; missing_edge=User-0 restoration edge or accepted ordinary caller absent
P7-IPC-005,7,Amazon Framework/System Services IPC,phase6ub CSV; phase6x reconcile CSV; phase6x4 baseline CSV,no named production caller joined; historical resolver/package captures only,existing PMS/HOME gates; no Fire-targeted restoration setter recovered,caller and UID unknown; User-0 candidate only; KFT writer is child/profile supplied-user scoped,no exact Fire setHomeActivity or replacePreferredActivity or User-0 writer,Fire Launcher remains saved User-0 HOME; no new mutation,bounded-negative,phase6ub CSV; phase6x reconcile CSV; phase6x4 baseline CSV,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c;b6a3ad87a24e4fc185a29dc18c92c4144889ad19e6283ac9a17db762b10a52fc,bounded-negative,Phase 7 IPC worker row P7B-005; missing_edge=exact User-0 caller-to-setter edge
P7-IPC-006,7,Amazon Framework/System Services IPC,phase6qe caller closure; phase6x4 evidence index 2060-2071; phase6su CSV,DPM owner/admin/profile scope from saved tests; ordinary app not established,DPM owner/admin plus PMS package-state gates; downstream method check bounded,system/root or trusted owner/admin; no clear identity to ordinary caller; profile/owner target user plus package,PMS package/component state writer tx73,trusted policy behavior bounded; no HOME selection or sustainable ordinary-app route,duplicate,phase6qe caller closure; phase6x4 evidence index 2060-2071; phase6su CSV,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,duplicate,Phase 7 IPC worker row P7B-006; missing_edge=downstream PMS exact permission and caller-to-owner join
P7-IPC-007,7,Amazon Framework/System Services IPC,amazonpackagemanager_fosinit 8-28; service-context-matrix row 45; fosdebug inventory; phase6x4 evidence index,system_server lifecycle plus PMS upgrade state,boot/upgrade lifecycle and protected callback gates; ordinary broadcast relay not established,system_server identity; no external Binder identity; system/default or callback-derived package scope,package metadata and protected-package/cache callbacks,no Fire HOME writer; no ordinary caller or observed package-state mutation,bounded-negative,amazonpackagemanager_fosinit 8-28; service-context-matrix row 45; fosdebug inventory; phase6x4 evidence index,eb53e50cf72174eddcde25fd3538e4736d2cd4cb7866bab4e5bc2b70fc514286;5063f3de53710d009f2f80c68d5194d471c248f8564aaa05925faf94149f4aea,bounded-negative,Phase 7 IPC worker row P7B-007; missing_edge=external API caller and exact package-state sink join
P7-IPC-008,7,Amazon Framework/System Services IPC,launcherhijackpreventer_fosinit 8-16; fosservices 136857-137040; phase6rt CSV,AMS/ActivityTask in-process dispatcher,Leanback plus seInfo see_home_task or Android signature fallback; no exported component gate,system_server callback identity; caller package/UID is input; activity/task scope; no user mutation argument,canSeeHomeTask and permission decision only,HOME visibility/permission gate; not selector or package-state writer; no Binder relay,bounded-negative,launcherhijackpreventer_fosinit 8-16; fosservices 136857-137040; phase6rt CSV,026a1efce008ef99cc2afa32a9bc8913bf929e74256af67971f426a97c968eea;ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,bounded-negative,Phase 7 IPC worker row P7B-008; missing_edge=callback caller provenance and downstream HOME/package writer
P7-IPC-009,7,Amazon Framework/System Services IPC,fosservices 168487-168535; boot-fosframework 391141-391186; phase6x IPC CSV,external Binder caller not recovered; service context unmapped,CONTROL_KEYGUARD or Amazon keyguard permission via checkUidPermission,Binder.getCallingUid retained; verified package forwarded; no clearCallingIdentity; no explicit user; PendingIntent/SystemUI target scope,IAmazonKeyguardServiceSystemUI.dismissWithPendingIntent,keyguard dismissal/PendingIntent handoff only; no runtime success or HOME/package mutation,duplicate,fosservices 168487-168535; boot-fosframework 391141-391186; phase6x IPC CSV,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c;fc101d798368bf91fae1ee553e44964d52bb9e2287652de8c92b43964600ad71;5063f3de53710d009f2f80c68d5194d471c248f8564aaa05925faf94149f4aea,duplicate,Phase 7 IPC worker row P7B-009; missing_edge=service publication plus accepted caller runtime edge
P7-IPC-010,7,Amazon Framework/System Services IPC,fosservices 168690-168795; boot-fosframework 391292-391349; phase6x IPC CSV,external Binder caller not recovered,CONTROL_KEYGUARD or Amazon keyguard permission,calling UID/package retained and forwarded; no clear identity; user not explicit; global SystemUI presentation scope,IAmazonKeyguardServiceSystemUI accessibility and foreground state,keyguard presentation only; no HOME/package writer or runtime acceptance,duplicate,fosservices 168690-168795; boot-fosframework 391292-391349; phase6x IPC CSV,ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c;fc101d798368bf91fae1ee553e44964d52bb9e2287652de8c92b43964600ad71,duplicate,Phase 7 IPC worker row P7B-010; missing_edge=transaction code plus service publication plus caller reachability
P7-IPC-011,7,Amazon Framework/System Services IPC,tabletkeypolicymanager_fosinit 8-19; fosdebug inventory rows 182-183 and 273-299; phase6rt CSV,PhoneWindowManager/system_server callback dispatcher,callback registration plus input/window policy checks; no exported AIDL,system_server identity; input event/window policy context; device/global key policy scope; no user argument,PhoneWindowManager key interception and policy decision,keyboard/navigation policy only; no launcher/package/settings writer,bounded-negative,tabletkeypolicymanager_fosinit 8-19; fosdebug inventory rows 182-183 and 273-299; phase6rt CSV,802a9b8e22ac485a07d5198bd22fd6aae18920f56af4f34a2ba35a0083a91ffe;20c0d022e7c71b431dc8b992077ad01b7cbefdae85ce3c59e169f49ffafea29a,bounded-negative,Phase 7 IPC worker row P7B-011; missing_edge=downstream key event consumer and settings/provider write
P7-IPC-012,7,Amazon Framework/System Services IPC,keypolicymanager_fosinit 8-16; fosdebug inventory rows 182-201; boot-fosframework 58936-58976; phase6rs CSV,SettingsProvider callback construction,provider API authorization remains authoritative,provider/server process identity; no external Binder caller attached; settings provider cache/user context; per-user routing not recovered,SettingsProvider callback setting initialization/update,callback state only; no caller-controlled settings write or HOME/PMS edge,bounded-negative,keypolicymanager_fosinit 8-16; fosdebug inventory rows 182-201; boot-fosframework 58936-58976; phase6rs CSV,802a9b8e22ac485a07d5198bd22fd6aae18920f56af4f34a2ba35a0083a91ffe;5063f3de53710d009f2f80c68d5194d471c248f8564aaa05925faf94149f4aea;fc101d798368bf91fae1ee553e44964d52bb9e2287652de8c92b43964600ad71,bounded-negative,Phase 7 IPC worker row P7B-012; missing_edge=callback-to-settings key plus external provider caller mapping
P7-IPC-013,7,Amazon Framework/System Services IPC,SettingsProvider 238-264 344-418 658-704 1229-1302; settings manifest; phase6rs CSV,external ContentProvider caller not enumerated,WRITE_SECURE_SETTINGS plus setting-specific restrictions plus cross-user enforcement,ContentProvider retains Binder UID/package; no clearCallingIdentity; requesting user resolved through ActivityManager; global/secure per-user routing,SettingsRegistry state plus persisted settings XML; no HOME/package-state sink,real static writer but arbitrary caller and target key acceptance not closed; no saved mutation,unknown,SettingsProvider 238-264 344-418 658-704 1229-1302; settings manifest; phase6rs CSV,a8fbe99c7f72432eec5af24d5640fb2df2795e112342cf427e6afb7a9c56021d,unknown,Phase 7 IPC worker row P7B-013; missing_edge=production caller plus permission holder plus HOME-related key-to-sink edge
P7-IPC-014,7,Amazon Framework/System Services IPC,amazonactivitymanager_fosinit 12-22; fosservices 180180-180210; phase6rt CSV,AMS system_server lifecycle callback,private in-process callback dispatch; no external transaction gate,system_server identity; resumed ComponentName and user lifecycle; activity/user lifecycle scope,ActivitySwitchHandler/observer notification,activity event notification only; no PMS/HOME writer or saved effect,bounded-negative,amazonactivitymanager_fosinit 12-22; fosservices 180180-180210; phase6rt CSV,5d212c94f047aee7abc85ef6dc99aa92ca61e3e3d9318bb69db3c10d9e0da411;ecbe62fe8eb8bd575da8b2a73a155875df937073ccc2faa020ca592c0515151c,bounded-negative,Phase 7 IPC worker row P7B-014; missing_edge=observer consumer provenance and downstream writer
P7-IPC-015,7,Amazon Framework/System Services IPC,phase6x4 evidence index 2437-2456; fosdebug inventory rows 14-18,internal DCPMS caller not recovered; local process binder,Stub slice shows no calling UID/user check; external publication not established,process identity retained; no clearCallingIdentity; singleUser and no explicit user argument in bounded AIDL,DeviceExperienceModeDecisionManager and DCPMS policy state,CDE/profile policy evaluation only; no SettingsProvider/PMS/HOME/OTA sink,unknown,phase6x4 evidence index 2437-2456; fosdebug inventory rows 14-18,5063f3de53710d009f2f80c68d5194d471c248f8564aaa05925faf94149f4aea;71ec62fe8eb8bd575da8b7d3bfd17dfd55d8488b9ebb2449ba720a4e2cd48c7e,unknown,Phase 7 IPC worker row P7B-015; missing_edge=actual bind caller plus service publication/SELinux boundary
P7-KERNEL-001,7,CMDQ/MDP,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/cmdq/v3/cmdq_driver.c:660-700,864-898; mdp_ioctl_ex.c:332-405,602-729",UNKNOWN: no exact shipped ELF open/ioctl callsite; library markers are insufficient,UNKNOWN: no exact node label/mode file_contexts/TE allow tuple retained; CONFIG_MTK_CMDQ=y plus DT/platform match; final built-in/module/Image join UNKNOWN,UNKNOWN: no exact shipped ELF open/ioctl callsite; library markers are insufficient; /dev/mtk_cmdq; /proc/mtk_cmdq_debug/*; sysfs attrs; ioctl CMDQ_IOCTL_ASYNC_EXEC/WAIT/READBACK,cmdq_ioctl -> async job/readback -> MDP register/hardware path,Potential display/engine/resource control; no framework/package sink shown,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/cmdq/v3/cmdq_driver.c:660-700,864-898; mdp_ioctl_ex.c:332-405,602-729",b3a54d37b4e498ff969a2717cb02cefc923ae6f39da32f5fd8529fe3dce6e899,UNKNOWN,Phase 7 KERNEL worker row 7C-001; missing_edge=final object/module+DTB+ueventd/file_contexts/allow+native caller UID/domain
P7-KERNEL-002,7,M4U ioctl/proc,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/m4u/2.4/m4u.c:1577-1809,2220-2270",UNKNOWN: no shipped native caller or UID/domain,UNKNOWN: proc mode 0 is source literal; exact label/allow absent; driver source/DT/config gate; active misc /dev/m4u branch is #if 0,"UNKNOWN: no shipped native caller or UID/domain; /proc/m4u; MTK_M4U_T_POWER_ON/OFF,ALLOC_MVA,CONFIG_PORT,MONITOR,CONFIG_TF",DMA/IOMMU mapping port/power/monitor/TF controls,Potential memory-isolation or device-state impact; no package/HOME/PMS sink,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/m4u/2.4/m4u.c:1577-1809,2220-2270",6351de00903a282ba682427095a155794efd8221f253ff11a0f74ed7c5cb86c6,UNKNOWN,Phase 7 KERNEL worker row 7C-002; missing_edge=compiled DTB+proc label/mode+TE allow+caller
P7-KERNEL-003,7,ION generic,"work/ps7331-kasan-source-20260810/drivers/staging/android/ion/ion.c:1502-1503,1657-1658,1906-1924",UNKNOWN: no exact gralloc/codec/native open/ioctl caller or UID/domain,UNKNOWN: node mode/label and allow not joined; CONFIG_ION=y; CONFIG_ION_TEST absent; final heap enablement unknown,UNKNOWN: no exact gralloc/codec/native open/ioctl caller or UID/domain; /dev/ion; alloc/free/map/share/import/sync/custom ioctl,buffer allocation/import/custom ioctl -> DMA/buffer state,Potential buffer/DMA exposure; no framework package-state sink proven,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/staging/android/ion/ion.c:1502-1503,1657-1658,1906-1924",abac518864faed94439d75d204e8c16ea75cf3a74c93ee50e128e0f6928a6d63,UNKNOWN,Phase 7 KERNEL worker row 7C-003; missing_edge=final heap/object+node policy+SELinux allow+caller
P7-KERNEL-004,7,ION MediaTek custom,"work/ps7331-kasan-source-20260810/drivers/staging/android/ion/mtk/ion_drv.c:319-435,612,765",UNKNOWN: no exact shipped custom ioctl caller or UID/domain,UNKNOWN: node/type/allow absent; CONFIG_MTK_ION=y; heap and platform registration not fully joined,UNKNOWN: no exact shipped custom ioctl caller or UID/domain; /dev/ion custom ioctl; ion_device_create; secure/physical-address paths,custom system/physical-address/secure-memory controls,Potential physical-address/secure-buffer state; no package/HOME effect shown,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/staging/android/ion/mtk/ion_drv.c:319-435,612,765",eb7fbf99acbc492d99d60c98fc62a67fe7350160c6e91dc033781d5bcd986411,UNKNOWN,Phase 7 KERNEL worker row 7C-004; missing_edge=heap enablement+final node policy+caller
P7-KERNEL-005,7,MediaTek performance ioctl,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/performance/perf_ioctl/perf_ioctl.c:69-203,231-232",UNKNOWN: no exact shipped native writer or UID/domain,UNKNOWN: source mode 0664 lacks final owner/label/TE allow; driver Kconfig and proc registration; product caller gate unknown,UNKNOWN: no exact shipped native writer or UID/domain; /proc/perfmgr/perf_ioctl; FPSGO_* write/ioctl/compat_ioctl,performance/governor/touch-boost scheduling controls,Authorized writer could alter performance/resource state; no package sink,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/performance/perf_ioctl/perf_ioctl.c:69-203,231-232",df846d7463d14af07fa98bb0a26d389c1a5e41a46b58763327c9d47a2aa3ff09,UNKNOWN,Phase 7 KERNEL worker row 7C-005; missing_edge=final proc owner/group+file_contexts/allow+caller
P7-KERNEL-006,7,AUXADC ioctl/sysfs,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/auxadc/mtk_auxadc.c:553-667,1515-1651",UNKNOWN: no exact shipped native open/ioctl or sysfs writer; UID/domain unknown,UNKNOWN: exact sysfs/node label mode and TE allow absent; CONFIG_MTK_AUXADC_INTF=y plus selected platform driver,UNKNOWN: no exact shipped native open/ioctl or sysfs writer; UID/domain unknown; AUXADC ioctl/compat_ioctl; writable dump/status/calibration attributes,ADC/register diagnostic/calibration read/write paths,Hardware/diagnostic state effect possible; no package/HOME effect,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/misc/mediatek/auxadc/mtk_auxadc.c:553-667,1515-1651",5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327,UNKNOWN,Phase 7 KERNEL worker row 7C-006; missing_edge=final object/DT+sysfs label/mode+allow+caller
P7-KERNEL-007,7,PMIC debugfs/sysfs,work/ps7331-kasan-source-20260810/drivers/misc/mediatek/pmic/common/upmu_debugfs.c:323-351,UNKNOWN: no shipped debugfs writer or UID/domain,UNKNOWN: debugfs type/mode/mount and file_contexts/TE allow absent; PMIC debug feature/Kconfig gate unresolved,UNKNOWN: no shipped debugfs writer or UID/domain; mtk_pmic debugfs/sysfs entries including dump_pmic_reg,writable PMIC register dump/debug controls,Potential PMIC register/debug state effect; no package/HOME sink,UNKNOWN,work/ps7331-kasan-source-20260810/drivers/misc/mediatek/pmic/common/upmu_debugfs.c:323-351,db8dfc551225586a717af6cc96057b8d810548cf123bd555cfb5d5698b5ec092,UNKNOWN,Phase 7 KERNEL worker row 7C-007; missing_edge=final registration+mount+policy+caller
P7-KERNEL-008,7,uinput,work/ps7331-kasan-source-20260810/drivers/input/misc/uinput.c:909-933,UNKNOWN: no exact shipped ELF open/write/ioctl caller or UID/domain,UNKNOWN: node mode/label and allow absent; CONFIG_INPUT_UINPUT=y; final node creation and caller gate unknown,UNKNOWN: no exact shipped ELF open/write/ioctl caller or UID/domain; /dev/uinput; UI_DEV_CREATE/DESTROY; event writes; ioctl/compat_ioctl,synthetic input device/event injection,Input graph and downstream user-facing state may be affected; no package/HOME sink,UNKNOWN,work/ps7331-kasan-source-20260810/drivers/input/misc/uinput.c:909-933,98b41492311d9b9fb9ccbfe269a2fddc0fb436f3048b7887e1f6e5482d36211a,UNKNOWN,Phase 7 KERNEL worker row 7C-008; missing_edge=final node+SELinux+caller
P7-KERNEL-009,7,Amazon liquid-detection sysfs,"work/ps7331-kasan-source-20260810/drivers/staging/amazon/amzn_ld.c:638-711,737-786",UNKNOWN: no exact shipped native sysfs writer or UID/domain,UNKNOWN: exact sysfs label/allow and owner/group absent; CONFIG_AMAZON_LD=y plus DT compatible/driver registration; DT selection unknown,UNKNOWN: no exact shipped native sysfs writer or UID/domain; conditional liquid-detection sysfs attrs/module parameters; writable 0664 source attrs,stop/control/threshold/interval/ADC controls,Potential liquid-detection/device behavior change; no framework/package sink shown,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/staging/amazon/amzn_ld.c:638-711,737-786",4ef656e1a4e54bce29c6f54d62478b5b68dd093abe2641b85ee15feb1f30d1bc,UNKNOWN,Phase 7 KERNEL worker row 7C-009; missing_edge=compiled DTB+sysfs policy+caller
P7-KERNEL-010,7,Amazon driver test proc,firmware/extracted/PS7331-SOURCE-20250617/platform/device/amazon/kernel/driver/amzn_drv_test.c:747-812; phase6nb evidence,UNKNOWN: no exact open/write caller or UID/domain,UNKNOWN: proc label/init import/TE allow absent; CONFIG_AMZN_DRV_TEST default n and dependency chain; conditional only,"UNKNOWN: no exact open/write caller or UID/domain; /proc/amzn_drvs/{sign_of_life,idme,logger}; proc_write decimal test_index",test dispatcher can write factory-reset/RTC special-mode state if built,High-impact factory state is source-capable but not shipped-confirmed; no low-privilege route proven,UNKNOWN,firmware/extracted/PS7331-SOURCE-20250617/platform/device/amazon/kernel/driver/amzn_drv_test.c:747-812; phase6nb evidence,6c2309f996cacafaab35cce3935bcb725a5259211751af89df88d3732797029e,UNKNOWN,Phase 7 KERNEL worker row 7C-010; missing_edge=product config/object/module+proc label+allow+caller
P7-KERNEL-011,7,Thermal writable sysfs,"work/ps7331-kasan-source-20260810/drivers/thermal/thermal_core.c:1672-1753,1772-1909",UNKNOWN: no exact shipped writer or UID/domain,UNKNOWN: sysfs labels/allow and provider-specific mode absent; CONFIG_THERMAL_WRITABLE_TRIPS=y plus DT thermal zones/provider,"UNKNOWN: no exact shipped writer or UID/domain; /sys/class/thermal/thermal_zone*/{mode,trip_point_*_temp,emul_temp,policy}; writable trip/emulation attrs",thermal trip/emulation/governor controls,Potential thermal/power/availability effect; no package/HOME sink established,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/thermal/thermal_core.c:1672-1753,1772-1909",3cb614b7c82c9f933e0dd436702b1f7e29d03307b3a1758d860b1b082897caf9,UNKNOWN,Phase 7 KERNEL worker row 7C-011; missing_edge=compiled DTB+zone provider+sysfs policy+caller
P7-KERNEL-012,7,Input evdev,"work/ps7331-kasan-source-20260810/drivers/input/evdev.c:840-892,1329-1331",UNKNOWN: no exact ordinary-app or native event caller and UID/domain,UNKNOWN: node mode/file_contexts/TE allow absent; CONFIG_INPUT_EVDEV=y plus selected input devices,UNKNOWN: no exact ordinary-app or native event caller and UID/domain; /dev/input/event*; evdev ioctl/read/write path,Input events/state consumed by user-facing components,Potential user-facing input-state effect; no direct package/HOME sink,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/input/evdev.c:840-892,1329-1331",7664e11a712c24b906da6cbf3504c96e00a6b3ca7d64e5b286a345141ada2d28,UNKNOWN,Phase 7 KERNEL worker row 7C-012; missing_edge=final input node policy+caller
P7-KERNEL-013,7,USB devio,"work/ps7331-kasan-source-20260810/drivers/usb/core/devio.c:976-1112,1628-1650,2396-2398,2449",UNKNOWN: no preserved USB ioctl/URB caller or UID/domain,UNKNOWN: usbfs device node label/allow absent; CONFIG_USB=y + selected host/controller drivers,UNKNOWN: no preserved USB ioctl/URB caller or UID/domain; USB devio ioctl/URB submission/control-transfer entry,USB/device hardware and control-transfer state,Potential USB peripheral/hardware state effect; no framework/package sink shown,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/usb/core/devio.c:976-1112,1628-1650,2396-2398,2449",655a3f79b2230031e0f2dfef4fbb699d832db9054debf47fd5186acec0af2768,UNKNOWN,Phase 7 KERNEL worker row 7C-013; missing_edge=final usbfs node policy+caller
P7-KERNEL-014,7,RPMB char ABI,"work/ps7331-kasan-source-20260810/drivers/char/rpmb/rpmb-mtk.c:2377-2401,2560-2582,2736-2776",UNKNOWN: rpmb_svc/name evidence does not identify exact shipped open+ioctl caller or UID/domain,UNKNOWN: node mode/file_contexts/allow/capable tuple absent; RPMB/MMC configuration and registration; final object gate unknown,UNKNOWN: rpmb_svc/name evidence does not identify exact shipped open+ioctl caller or UID/domain; RPMB char device; unlocked_ioctl; .read/.write NULL,authenticated persistent-storage ioctl/state,Potential authenticated storage mutation; low-privilege reachability and package/HOME effect unproven,UNKNOWN,"work/ps7331-kasan-source-20260810/drivers/char/rpmb/rpmb-mtk.c:2377-2401,2560-2582,2736-2776",a6b070190ad8b97173c129509e6d8f8ae8c9f0d383bc349be44d9c919387c8d5,UNKNOWN,Phase 7 KERNEL worker row 7C-014; missing_edge=final object+node policy+capability+caller
P7-KERNEL-015,7,Amazon DSP debugfs,work/ps7331-kasan-source-20260810/drivers/staging/amazon/dspframework/src/adf_debug.c:245-261,UNKNOWN: no shipped debugfs writer or UID/domain,UNKNOWN: debugfs mount/owner/type and SELinux allow absent; DSP framework Kconfig/module gate unresolved,UNKNOWN: no shipped debugfs writer or UID/domain; debugfs /adf_dbg_fs/*; debugfs_create_file callbacks,DSP debug/control file callbacks,Potential DSP diagnostic/control state; no package/HOME/PMS sink,UNKNOWN,work/ps7331-kasan-source-20260810/drivers/staging/amazon/dspframework/src/adf_debug.c:245-261,5831c6e7920f76e8bea94179cf4b0812ceee8b37a59e0a6b420928d2a24331ca,UNKNOWN,Phase 7 KERNEL worker row 7C-015; missing_edge=final hash+registration/mount+policy+caller
P7-RUNTIME-001,7,existing runtime/workaround reconciliation,output/tables/phase6di-home-priority-override.csv; findings/phase-6ij-user0-home-candidate-closure.md,baseline HOME resolver,none,user0,Fire Launcher priority 50; com.amazon.firelauncher/.Launcher isDefault=true; Fire package enabled=0,persistent baseline; not required,CONFIRMED,output/tables/phase6di-home-priority-override.csv; findings/phase-6ij-user0-home-candidate-closure.md,249ff92ad3ae913ed6821b17787e92165f62006894af9764456b00cc25232430,CONFIRMED,Phase 7 RUNTIME worker row 7D-001; missing_edge=Read-only re-query after any future authorized test; no mutation.
P7-RUNTIME-002,7,existing runtime/workaround reconciliation,output/tables/phase6di-home-priority-override.csv; output/tables/phase6ex-preferred-force-stop-home.csv,public set-home-activity Microsoft,cmd package set-home-activity Microsoft,user0,"Preferred/mAlways record was written successfully, but resolver and foreground remained Fire priority 50",record persisted across reboot; preferred rollback to Fire recorded,CONFIRMED,output/tables/phase6di-home-priority-override.csv; output/tables/phase6ex-preferred-force-stop-home.csv,249ff92ad3ae913ed6821b17787e92165f62006894af9764456b00cc25232430,CONFIRMED,Phase 7 RUNTIME worker row 7D-002; missing_edge=No repeat; compare read-only preferred and resolver state only.
P7-RUNTIME-003,7,existing runtime/workaround reconciliation,output/tables/phase6ex-preferred-force-stop-home.csv,set-home plus force-stop checkpoint,set Microsoft preferred; force-stop Microsoft; HOME; restore Fire preferred,user0,"""Fire won HOME; Microsoft stopped; Fire preferred and foreground restored""",preferred state persistent; force-stop temporary; successful semantic rollback,CONFIRMED,output/tables/phase6ex-preferred-force-stop-home.csv,21edb5fb681987ef47b8e34a1955681bb85742d4e233a465a51961205f68f11f,CONFIRMED,Phase 7 RUNTIME worker row 7D-003; missing_edge=No repeat; retain as negative boundary.
P7-RUNTIME-004,7,existing runtime/workaround reconciliation,output/tables/phase6di-home-priority-override.csv; output/tables/phase6fg-pms-protected-package.csv,protected package/component disable,pm disable-user Fire package/component,user0,"""SecurityException before state write; Fire package remained protected and HOME priority 50""",unchanged; not required,CONFIRMED_NEGATIVE,output/tables/phase6di-home-priority-override.csv; output/tables/phase6fg-pms-protected-package.csv,249ff92ad3ae913ed6821b17787e92165f62006894af9764456b00cc25232430,CONFIRMED_NEGATIVE,Phase 7 RUNTIME worker row 7D-004; missing_edge=No repeat; read-only package state guard only.
P7-RUNTIME-005,7,existing runtime/workaround reconciliation,output/tables/phase6fo-gui-default-apps-home-boundary.csv; findings/phase-6fo-gui-default-apps-home-boundary.md,Settings GUI default HOME,open HOME_SETTINGS / AdvancedAppsActivity,user0,"""Settings exposed no usable Home-app picker; no GUI HOME replacement; Fire remained HOME""",unchanged; not required,CONFIRMED_NEGATIVE,output/tables/phase6fo-gui-default-apps-home-boundary.csv; findings/phase-6fo-gui-default-apps-home-boundary.md,5d8d637d86d32d6cc880f9af04406d1acd39271eddee00552ec317cb73bb9886,CONFIRMED_NEGATIVE,Phase 7 RUNTIME worker row 7D-005; missing_edge=No repeat; inspect only if a future build exposes a Home selector.
P7-RUNTIME-006,7,existing runtime/workaround reconciliation,output/tables/phase6dt-dpm-tx100-caller-gate.csv; output/tables/phase6cq-dpm-persistent-preferred-boundary.csv,DPM persistent preferred tx100,fake admin/live owner caller attempt,user0,"""Both caller cases rejected with security error; Fire remained HOME; no persistent preferred write""",none; not required,CONFIRMED_NEGATIVE,output/tables/phase6dt-dpm-tx100-caller-gate.csv; output/tables/phase6cq-dpm-persistent-preferred-boundary.csv,2447acb2b9dac6f27b2ca32cdc0133d7629deb406a3d6141dd0e769ccf7be657,CONFIRMED_NEGATIVE,Phase 7 RUNTIME worker row 7D-006; missing_edge=No raw transaction; only observe an authorized owner lifecycle if naturally available.
P7-RUNTIME-007,7,existing runtime/workaround reconciliation,output/tables/phase6cp-backup-preferred-observation.csv; output/tables/phase6dw-backup-preferred-observation.csv,backup preferred restore,none; read-only dumpsys backup and static restore path,user0,"""Backup helper/tx81 exists statically; no restore running; shell writer rejected; Fire unchanged""",not tested; not applicable,UNTESTED_SAFE_ROUTE,output/tables/phase6cp-backup-preferred-observation.csv; output/tables/phase6dw-backup-preferred-observation.csv,2447acb2b9dac6f27b2ca32cdc0133d7629deb406a3d6141dd0e769ccf7be657,UNTESTED_SAFE_ROUTE,Phase 7 RUNTIME worker row 7D-007; missing_edge=Only observe a genuine official restore event; do not replay payload or tx81.
P7-RUNTIME-008,7,existing runtime/workaround reconciliation,output/tables/phase6cb-gui-child-profile-kft-lifecycle.csv; output/tables/phase6cc-adb-child-home-activation.csv; output/tables/phase6gr-gui-systemui-profile-switch.csv,GUI child/KFT provisioning,supported Settings child creation plus authorized user lifecycle,user10/11/12,"""Tahoe FreeTimeLauncherActivity became child HOME priority 975; Fire disabled per child; User 0 Fire priority 50 stayed independent""",child state persisted until stop/switchback; stop child/switch User 0 recorded,CONFIRMED_CHILD_ONLY,output/tables/phase6cb-gui-child-profile-kft-lifecycle.csv; output/tables/phase6cc-adb-child-home-activation.csv; output/tables/phase6gr-gui-systemui-profile-switch.csv,d3ce7a38f3d1e3df35571880b922aaa22377f5efaea8a349e5520f2ae2fc06ad,CONFIRMED_CHILD_ONLY,"Phase 7 RUNTIME worker row 7D-008; missing_edge=No new child creation; if already-existing child is present, read-only resolve/foreground check only."
P7-RUNTIME-009,7,existing runtime/workaround reconciliation,output/tables/phase6ay-kft-child-user-matrix.csv; findings/phase-6ay-kft-child-user-experiment.md,shell restricted child create/remove,pm create-user --profileOf 0 --restricted then remove-user,user10,"""User 10 created stopped/unstarted; User 0 HOME unchanged; removal succeeded; no direct KFT call observed""",temporary and reversible; remove-user plus post-rollback guard,CONFIRMED_NEGATIVE,output/tables/phase6ay-kft-child-user-matrix.csv; findings/phase-6ay-kft-child-user-experiment.md,2447acb2b9dac6f27b2ca32cdc0133d7629deb406a3d6141dd0e769ccf7be657,CONFIRMED_NEGATIVE,Phase 7 RUNTIME worker row 7D-009; missing_edge=Do not repeat; genuine Amazon provisioning remains untested and would require privileged GUI/private path.
